GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,FractionDate,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2CountryCode,Actor2Type1Code,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,IsRootEvent,SOURCEURL
719326001,20250430,202504,2025,2025.3287671232877,UNITED NATIONS,BR,CVL,FR,GOV,01,04,11,2,1.2,12,9,5,0.47,BC,"Cotonou, Littoral, Benin",BC12,6.3031,2.4306,1,https://www.bbc.com/afrique/region/1521
916217391,20250501,202505,2025,2025.331506849315,US EMBASSY,FR,GOV,ZA,OPP,03,03,02,3,-0.3,24,9,29,-2.59,BC,"Ouidah, Atlantique, Benin",BC03,6.3261,2.0732,0,https://www.reuters.com/world/africa/benin/3847
526434575,20250501,202505,2025,2025.331506849315,BENIN GOVERNMENT,SN,CVL,ZA,CVL,17,02,01,1,-5.1,17,1,7,-11.22,BC,"Porto-Novo, Oueme, Benin",BC09,6.5422,2.6442,1,https://www.bbc.com/afrique/region/8902
919874440,20250501,202505,2025,2025.331506849315,BENIN GOVERNMENT,NG,MED,DE,GOV,02,07,02,2,-9.5,16,2,5,-9.46,BC,"Cotonou, Littoral, Benin",BC12,6.4267,2.3768,1,https://www.reuters.com/world/africa/benin/2067
886639044,20250501,202505,2025,2025.331506849315,BENIN CITIZENS,NG,GOV,NE,MIL,06,07,03,1,4.8,15,4,23,-0.32,BC,"Cotonou, Littoral, Benin",BC12,6.372,2.3938,0,https://www.24haubenin.info/3536
139747941,20250501,202505,2025,2025.331506849315,BENIN ARMY,US,CVL,FR,OPP,07,01,02,4,-4.2,44,1,17,-0.7,BC,"Parakou, Borgou, Benin",BC06,9.3178,2.6151,1,https://www.bbc.com/afrique/region/2324
583342423,20250501,202505,2025,2025.331506849315,UNITED NATIONS,FR,CVL,ZA,NGO,04,07,01,1,4.1,15,2,29,-2.31,BC,"Cotonou, Littoral, Benin",BC12,6.3584,2.4426,1,https://apnews.com/hub/benin5685
233178905,20250501,202505,2025,2025.331506849315,BENIN ARMY,DE,NGO,MA,CVL,06,10,03,2,0.5,49,8,23,2.54,BC,"Kandi, Alibori, Benin",BC01,11.1482,2.9492,1,https://www.voaafrique.com/benin/9221
116315404,20250501,202505,2025,2025.331506849315,BENIN POLICE,TG,GOV,BC,MIL,05,10,19,1,-5.3,48,10,26,-6.28,BC,"Natitingou, Atacora, Benin",BC02,10.2561,1.3971,1,https://www.reuters.com/world/africa/benin/8758
135661967,20250501,202505,2025,2025.331506849315,BENIN GOVERNMENT,FR,CVL,GB,MIL,18,02,02,1,-10.0,48,10,2,-9.33,BC,"Natitingou, Atacora, Benin",BC02,10.2858,1.3802,1,https://www.bbc.com/afrique/region/6795
877958083,20250501,202505,2025,2025.331506849315,FRANCE EMBASSY,GB,OPP,BC,CVL,11,04,06,2,-2.8,20,6,28,-7.89,BC,"Porto-Novo, Oueme, Benin",BC09,6.54,2.6044,1,https://apnews.com/hub/benin2777
544753137,20250501,202505,2025,2025.331506849315,BENIN POLICE,US,OPP,GB,OPP,12,04,11,2,-1.3,46,5,1,-3.49,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4176,2.4006,1,https://www.rfi.fr/fr/afrique/benin/9520
985422320,20250501,202505,2025,2025.331506849315,BENIN ARMY,FR,CVL,US,MED,01,01,02,3,-1.1,23,3,6,-4.34,BC,"Parakou, Borgou, Benin",BC06,9.3145,2.6071,0,https://www.bbc.com/afrique/region/9758
706057945,20250501,202505,2025,2025.331506849315,BENIN POLICE,NG,NGO,BR,OPP,04,06,12,2,-5.1,38,13,9,0.74,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4494,2.3686,1,https://www.fraternite.bj/4837
141937584,20250501,202505,2025,2025.331506849315,BENIN CITIZENS,FR,CVL,US,MIL,05,01,11,1,-0.6,50,5,11,-4.03,BC,"Cotonou, Littoral, Benin",BC12,6.3735,2.4156,1,https://apnews.com/hub/benin6940
694960717,20250501,202505,2025,2025.331506849315,BENIN OPPOSITION,NG,GOV,US,MED,04,06,03,2,-0.6,51,14,34,1.5,BC,"Porto-Novo, Oueme, Benin",BC09,6.4782,2.6449,0,https://www.rfi.fr/fr/afrique/benin/7675
729024272,20250501,202505,2025,2025.331506849315,PATRICE TALON,FR,OPP,ZA,REB,04,20,14,3,2.3,26,9,11,3.8,BC,"Cotonou, Littoral, Benin",BC12,6.3673,2.4008,1,https://www.fraternite.bj/5209
741932829,20250501,202505,2025,2025.331506849315,BENIN GOVERNMENT,US,CVL,CM,GOV,17,02,05,1,-2.3,7,12,4,0.1,BC,"Porto-Novo, Oueme, Benin",BC09,6.5152,2.6596,0,https://www.bbc.com/afrique/region/8815
750102144,20250501,202505,2025,2025.331506849315,PATRICE TALON,US,GOV,CN,CVL,07,02,05,2,0.3,30,11,5,-3.0,BC,"Cotonou, Littoral, Benin",BC12,6.4238,2.4603,0,https://apnews.com/hub/benin8682
659085038,20250501,202505,2025,2025.331506849315,BENIN CITIZENS,FR,MIL,DE,GOV,11,18,17,3,-0.2,16,14,4,3.76,BC,"Cotonou, Littoral, Benin",BC12,6.3612,2.4487,1,https://www.rfi.fr/fr/afrique/benin/9141
998693564,20250501,202505,2025,2025.331506849315,BENIN GOVERNMENT,SN,GOV,BC,MED,05,01,01,2,1.9,33,9,6,6.03,BC,"Cotonou, Littoral, Benin",BC12,6.3638,2.4237,0,https://www.rfi.fr/fr/afrique/benin/9406
637341867,20250501,202505,2025,2025.331506849315,FRANCE EMBASSY,NG,MIL,BC,BUS,06,03,12,3,-6.5,38,9,27,-5.59,BC,"Parakou, Borgou, Benin",BC06,9.3828,2.6149,1,https://www.matin-libre.bj/3242
428319098,20250501,202505,2025,2025.331506849315,ECOWAS,CI,NGO,BR,GOV,14,04,01,1,-10.0,43,5,25,-12.45,BC,"Cotonou, Littoral, Benin",BC12,6.3485,2.5037,1,https://www.voaafrique.com/benin/5201
269407647,20250501,202505,2025,2025.331506849315,FRANCE EMBASSY,DE,NGO,FR,GOV,13,05,01,1,-2.0,11,3,20,-5.71,BC,"Ouidah, Atlantique, Benin",BC03,6.3133,2.0543,1,https://www.24haubenin.info/1522
297675459,20250501,202505,2025,2025.331506849315,ECOWAS,US,CVL,BF,GOV,02,11,07,4,-3.0,2,6,21,-2.48,BC,"Parakou, Borgou, Benin",BC06,9.3445,2.6544,0,https://www.rfi.fr/fr/afrique/benin/7874
489952192,20250501,202505,2025,2025.331506849315,BENIN GOVERNMENT,NG,GOV,CM,BUS,07,03,01,1,-5.3,58,6,17,-5.51,BC,"Cotonou, Littoral, Benin",BC12,6.3973,2.429,1,https://www.lemonde.fr/afrique/benin/2910
533676710,20250501,202505,2025,2025.331506849315,BENIN ARMY,TG,CVL,DE,OPP,07,02,07,2,-8.2,21,8,6,-7.51,BC,"Parakou, Borgou, Benin",BC06,9.3478,2.6261,1,https://www.fraternite.bj/3828
189076192,20250501,202505,2025,2025.331506849315,PATRICE TALON,US,CVL,CA,OPP,01,03,02,2,-3.2,56,14,27,-8.11,BC,"Cotonou, Littoral, Benin",BC12,6.3621,2.4246,1,https://apnews.com/hub/benin2649
722619609,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,GB,GOV,NE,NGO,06,02,01,2,-1.6,6,13,2,-2.68,BC,"Lokossa, Mono, Benin",BC07,6.6005,1.7027,1,https://www.24haubenin.info/1674
455580495,20250502,202505,2025,2025.3342465753424,PATRICE TALON,GB,OPP,BC,OPP,12,06,05,2,-0.9,7,8,9,1.24,BC,"Porto-Novo, Oueme, Benin",BC09,6.4952,2.6408,1,https://www.matin-libre.bj/6662
533537510,20250502,202505,2025,2025.3342465753424,NGO WORKERS,US,OPP,ML,NGO,02,10,13,2,-9.2,34,11,9,-6.41,BC,"Bohicon, Zou, Benin",BC11,7.215,2.0755,1,https://www.24haubenin.info/1669
718437303,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,GB,CVL,TG,NGO,03,04,01,3,-7.3,7,1,19,-8.61,BC,"Cotonou, Littoral, Benin",BC12,6.328,2.4993,1,https://www.reuters.com/world/africa/benin/7322
875511954,20250502,202505,2025,2025.3342465753424,PATRICE TALON,US,CVL,BC,GOV,13,17,01,1,2.8,4,11,21,0.38,BC,"Porto-Novo, Oueme, Benin",BC09,6.4897,2.6601,0,https://www.bbc.com/afrique/region/3937
609383020,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,FR,GOV,ZA,OPP,06,03,04,2,-1.9,32,14,30,-7.4,BC,"Porto-Novo, Oueme, Benin",BC09,6.4854,2.6435,1,https://apnews.com/hub/benin9988
737219183,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,DE,GOV,RU,OPP,18,04,03,2,-1.2,25,8,34,-4.46,BC,"Lokossa, Mono, Benin",BC07,6.6231,1.7353,0,https://www.24haubenin.info/4999
981931792,20250502,202505,2025,2025.3342465753424,PATRICE TALON,MA,NGO,GH,CVL,14,01,05,1,-7.0,49,5,22,-8.08,BC,"Parakou, Borgou, Benin",BC06,9.3444,2.6832,1,https://apnews.com/hub/benin2214
473407970,20250502,202505,2025,2025.3342465753424,UNITED NATIONS,DE,OPP,CI,MIL,01,01,01,3,-1.2,46,8,38,-0.57,BC,"Porto-Novo, Oueme, Benin",BC09,6.5103,2.5989,1,https://www.bbc.com/afrique/region/6420
213317709,20250502,202505,2025,2025.3342465753424,ECOWAS,SN,NGO,ZA,MIL,02,01,18,3,-2.5,41,10,34,-5.63,BC,"Cotonou, Littoral, Benin",BC12,6.378,2.4135,1,https://www.rfi.fr/fr/afrique/benin/9626
319250832,20250502,202505,2025,2025.3342465753424,BENIN POLICE,FR,GOV,TG,BUS,02,11,02,1,-3.4,18,13,27,-7.3,BC,"Cotonou, Littoral, Benin",BC12,6.3357,2.3618,1,https://www.voaafrique.com/benin/8442
365109580,20250502,202505,2025,2025.3342465753424,NGO WORKERS,GB,MED,NG,NGO,02,06,11,2,-7.1,19,2,19,-4.89,BC,"Parakou, Borgou, Benin",BC06,9.2876,2.6448,1,https://www.bbc.com/afrique/region/1912
550289659,20250502,202505,2025,2025.3342465753424,PATRICE TALON,ZA,OPP,MA,MED,10,14,17,2,-4.2,4,10,20,-6.16,BC,"Porto-Novo, Oueme, Benin",BC09,6.5049,2.6534,0,https://www.fraternite.bj/2910
935798148,20250502,202505,2025,2025.3342465753424,ECOWAS,NE,OPP,TG,GOV,06,01,02,1,5.7,17,4,23,0.54,BC,"Cotonou, Littoral, Benin",BC12,6.3498,2.3891,1,https://www.voaafrique.com/benin/8920
200070251,20250502,202505,2025,2025.3342465753424,BENIN POLICE,DE,GOV,BC,MIL,07,07,06,1,-3.5,9,8,31,-1.86,BC,"Kandi, Alibori, Benin",BC01,11.1891,2.9801,0,https://www.bbc.com/afrique/region/9145
803111572,20250502,202505,2025,2025.3342465753424,UNITED NATIONS,CI,NGO,CM,NGO,11,04,13,1,1.6,50,10,32,1.13,BC,"Ouidah, Atlantique, Benin",BC03,6.4095,2.0624,1,https://www.reuters.com/world/africa/benin/1456
610934178,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,NG,CVL,CN,NGO,01,14,18,4,-1.9,8,11,5,-3.63,BC,"Cotonou, Littoral, Benin",BC12,6.4247,2.4087,1,https://www.bbc.com/afrique/region/4120
819110464,20250502,202505,2025,2025.3342465753424,BENIN ARMY,NG,BUS,US,MIL,03,01,06,2,-3.9,27,13,10,-5.67,BC,"Parakou, Borgou, Benin",BC06,9.3088,2.6316,1,https://www.voaafrique.com/benin/4376
494535751,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,GB,MIL,ZA,MIL,03,07,05,3,-3.4,22,3,9,-3.1,BC,"Cotonou, Littoral, Benin",BC12,6.3821,2.4668,1,https://www.reuters.com/world/africa/benin/6913
699320412,20250502,202505,2025,2025.3342465753424,BENIN ARMY,NG,NGO,SN,CVL,01,12,06,1,3.5,38,2,25,2.92,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4751,2.3303,1,https://www.rfi.fr/fr/afrique/benin/6492
936299893,20250502,202505,2025,2025.3342465753424,ECOWAS,NG,MIL,CA,CVL,12,03,06,1,0.1,22,9,6,-0.79,BC,"Cotonou, Littoral, Benin",BC12,6.3878,2.4277,1,https://www.rfi.fr/fr/afrique/benin/7904
234739831,20250502,202505,2025,2025.3342465753424,BENIN GOVERNMENT,GB,MIL,NG,NGO,12,02,18,2,-4.0,56,5,28,-4.31,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4384,2.3792,0,https://www.24haubenin.info/9992
285623179,20250502,202505,2025,2025.3342465753424,NGO WORKERS,NE,REB,CA,GOV,11,18,02,1,-4.3,32,8,7,-6.75,BC,"Natitingou, Atacora, Benin",BC02,10.3414,1.3981,1,https://www.voaafrique.com/benin/2229
265341207,20250502,202505,2025,2025.3342465753424,US EMBASSY,FR,GOV,BC,MIL,01,07,20,4,1.5,31,11,3,-1.91,BC,"Natitingou, Atacora, Benin",BC02,10.303,1.3992,1,https://www.24haubenin.info/1004
598162223,20250502,202505,2025,2025.3342465753424,BENIN ARMY,FR,GOV,BC,CVL,03,06,04,3,-10.0,14,14,24,-10.92,BC,"Cotonou, Littoral, Benin",BC12,6.3688,2.4418,1,https://www.bbc.com/afrique/region/4251
980463759,20250502,202505,2025,2025.3342465753424,US EMBASSY,FR,CVL,NE,NGO,02,05,04,3,-0.1,40,1,1,-4.47,BC,"Ouidah, Atlantique, Benin",BC03,6.3069,2.0674,1,https://www.24haubenin.info/7406
720307873,20250502,202505,2025,2025.3342465753424,BENIN ARMY,CI,NGO,TG,GOV,14,01,11,2,0.7,36,4,35,-4.19,BC,"Cotonou, Littoral, Benin",BC12,6.3843,2.4696,0,https://www.reuters.com/world/africa/benin/6042
626906964,20250502,202505,2025,2025.3342465753424,PATRICE TALON,MA,GOV,ML,CVL,05,12,04,3,-3.8,45,9,32,-4.83,BC,"Cotonou, Littoral, Benin",BC12,6.3572,2.4157,0,https://www.matin-libre.bj/1416
401498986,20250503,202505,2025,2025.33698630137,BENIN CITIZENS,TG,NGO,BR,GOV,02,02,06,2,-3.1,25,13,37,-1.04,BC,"Parakou, Borgou, Benin",BC06,9.3509,2.6207,1,https://www.voaafrique.com/benin/3242
488658224,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,NG,MED,BC,MIL,02,17,01,1,0.6,57,5,30,-7.27,BC,"Cotonou, Littoral, Benin",BC12,6.3721,2.4594,1,https://www.fraternite.bj/7076
540200445,20250503,202505,2025,2025.33698630137,PATRICE TALON,GB,OPP,US,GOV,02,05,04,3,-6.7,33,2,27,-8.06,BC,"Kandi, Alibori, Benin",BC01,11.1394,2.9181,1,https://www.matin-libre.bj/9734
926317414,20250503,202505,2025,2025.33698630137,PATRICE TALON,FR,MED,DE,GOV,10,03,02,3,1.7,34,1,24,0.71,BC,"Bohicon, Zou, Benin",BC11,7.1766,2.0756,1,https://www.reuters.com/world/africa/benin/4976
110617713,20250503,202505,2025,2025.33698630137,UNITED NATIONS,NG,GOV,NE,GOV,05,14,11,2,-0.2,54,12,4,1.59,BC,"Cotonou, Littoral, Benin",BC12,6.3886,2.3973,0,https://www.fraternite.bj/9164
479902024,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,GH,CVL,NG,CVL,11,13,01,3,-1.7,56,9,14,2.51,BC,"Lokossa, Mono, Benin",BC07,6.638,1.7936,1,https://www.bbc.com/afrique/region/7576
670052488,20250503,202505,2025,2025.33698630137,UNITED NATIONS,DE,BUS,ML,OPP,06,02,05,1,-0.8,33,13,1,-2.94,BC,"Cotonou, Littoral, Benin",BC12,6.3213,2.4883,0,https://www.fraternite.bj/6014
444370940,20250503,202505,2025,2025.33698630137,BENIN OPPOSITION,SN,OPP,SN,BUS,04,19,07,3,-0.9,12,5,22,3.71,BC,"Parakou, Borgou, Benin",BC06,9.3541,2.6247,0,https://www.rfi.fr/fr/afrique/benin/6559
886692018,20250503,202505,2025,2025.33698630137,BENIN CITIZENS,CN,NGO,GB,GOV,06,01,04,2,6.9,14,10,32,5.39,BC,"Cotonou, Littoral, Benin",BC12,6.3407,2.4346,1,https://www.voaafrique.com/benin/5207
486967705,20250503,202505,2025,2025.33698630137,BENIN CITIZENS,US,CVL,CA,GOV,12,02,06,2,0.9,51,10,16,1.69,BC,"Lokossa, Mono, Benin",BC07,6.6043,1.7182,1,https://www.lemonde.fr/afrique/benin/9451
917318668,20250503,202505,2025,2025.33698630137,PATRICE TALON,FR,GOV,BE,MIL,10,05,07,1,1.6,7,9,5,-3.39,BC,"Cotonou, Littoral, Benin",BC12,6.3343,2.4085,1,https://www.fraternite.bj/6291
333074185,20250503,202505,2025,2025.33698630137,BENIN POLICE,NG,BUS,BC,NGO,05,01,02,3,-0.5,2,9,20,-0.56,BC,"Cotonou, Littoral, Benin",BC12,6.3735,2.4226,0,https://apnews.com/hub/benin9398
933493041,20250503,202505,2025,2025.33698630137,NGO WORKERS,BR,MIL,BC,GOV,11,05,01,2,5.5,29,3,14,5.57,BC,"Porto-Novo, Oueme, Benin",BC09,6.4941,2.6268,0,https://www.reuters.com/world/africa/benin/4292
753992910,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,CM,GOV,CM,GOV,01,05,06,1,-6.3,16,7,8,-8.63,BC,"Djougou, Donga, Benin",BC04,9.645,1.6194,1,https://www.24haubenin.info/6528
244571725,20250503,202505,2025,2025.33698630137,US EMBASSY,MA,GOV,CA,CVL,01,01,03,1,-7.3,45,1,13,-15.0,BC,"Ouidah, Atlantique, Benin",BC03,6.3415,2.0919,1,https://www.bbc.com/afrique/region/4962
430262665,20250503,202505,2025,2025.33698630137,UNITED NATIONS,SN,NGO,TG,GOV,07,01,06,4,-1.2,10,13,13,-2.04,BC,"Natitingou, Atacora, Benin",BC02,10.3381,1.3797,0,https://www.reuters.com/world/africa/benin/2101
695842609,20250503,202505,2025,2025.33698630137,BENIN CITIZENS,ZA,CVL,NE,MIL,14,12,12,1,1.1,44,5,33,-1.26,BC,"Ouidah, Atlantique, Benin",BC03,6.3395,2.0934,1,https://www.voaafrique.com/benin/4329
400981710,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,GB,CVL,BC,MIL,02,05,06,2,-10.0,27,3,2,-5.64,BC,"Ouidah, Atlantique, Benin",BC03,6.348,2.0817,0,https://www.rfi.fr/fr/afrique/benin/4492
825204191,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,NG,GOV,TG,GOV,02,12,10,1,-3.1,58,14,18,-5.6,BC,"Parakou, Borgou, Benin",BC06,9.3683,2.6172,0,https://www.bbc.com/afrique/region/1064
334414919,20250503,202505,2025,2025.33698630137,CHINA EMBASSY,SN,NGO,CN,REB,13,18,04,3,-1.8,44,14,8,-5.08,BC,"Cotonou, Littoral, Benin",BC12,6.3889,2.4452,0,https://www.24haubenin.info/3798
924207951,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,GB,CVL,GB,CVL,06,04,17,1,1.4,9,1,35,-3.89,BC,"Bohicon, Zou, Benin",BC11,7.2087,2.082,1,https://www.reuters.com/world/africa/benin/1218
964709785,20250503,202505,2025,2025.33698630137,BENIN CITIZENS,CI,GOV,GB,GOV,10,02,02,3,0.3,3,3,23,-3.15,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.3658,2.3979,1,https://www.24haubenin.info/7222
701058415,20250503,202505,2025,2025.33698630137,PATRICE TALON,US,MIL,BR,MIL,05,01,12,3,-7.5,49,9,35,0.48,BC,"Cotonou, Littoral, Benin",BC12,6.417,2.4338,1,https://www.bbc.com/afrique/region/6988
224760562,20250503,202505,2025,2025.33698630137,BENIN GOVERNMENT,CA,MIL,GH,CVL,17,04,12,2,-5.0,32,14,6,-10.24,BC,"Cotonou, Littoral, Benin",BC12,6.3841,2.4131,1,https://www.reuters.com/world/africa/benin/4296
690965963,20250503,202505,2025,2025.33698630137,ECOWAS,ML,CVL,ML,NGO,06,02,05,1,-5.1,34,10,8,-9.61,BC,"Natitingou, Atacora, Benin",BC02,10.3768,1.3995,1,https://www.voaafrique.com/benin/7136
367706909,20250503,202505,2025,2025.33698630137,BENIN CITIZENS,DE,MIL,BR,MIL,01,01,01,1,1.4,58,13,25,-0.55,BC,"Cotonou, Littoral, Benin",BC12,6.3415,2.3596,1,https://www.bbc.com/afrique/region/5670
906948875,20250503,202505,2025,2025.33698630137,BENIN ARMY,FR,CVL,CN,OPP,01,01,02,2,0.1,13,11,4,4.51,BC,"Lokossa, Mono, Benin",BC07,6.5911,1.7811,1,https://apnews.com/hub/benin5217
100713011,20250504,202505,2025,2025.3397260273973,BENIN POLICE,US,BUS,BC,MIL,06,01,12,2,-3.4,49,8,19,-1.97,BC,"Cotonou, Littoral, Benin",BC12,6.3652,2.4272,1,https://www.voaafrique.com/benin/4855
846689964,20250504,202505,2025,2025.3397260273973,BENIN GOVERNMENT,BF,MIL,BC,GOV,03,11,05,1,-0.7,27,6,24,2.6,BC,"Cotonou, Littoral, Benin",BC12,6.3567,2.4845,0,https://www.reuters.com/world/africa/benin/9448
983095565,20250504,202505,2025,2025.3397260273973,PATRICE TALON,DE,BUS,BR,GOV,02,13,04,1,-6.5,42,13,31,-7.84,BC,"Kandi, Alibori, Benin",BC01,11.1536,2.9109,0,https://www.bbc.com/afrique/region/6687
416949461,20250504,202505,2025,2025.3397260273973,UNITED NATIONS,US,MIL,ML,OPP,03,06,10,1,6.0,46,8,3,-0.89,BC,"Cotonou, Littoral, Benin",BC12,6.3972,2.3855,1,https://www.reuters.com/world/africa/benin/9926
983649733,20250504,202505,2025,2025.3397260273973,UNITED NATIONS,GB,MIL,BC,GOV,18,04,02,1,0.8,3,8,10,-2.2,BC,"Cotonou, Littoral, Benin",BC12,6.3624,2.43,1,https://www.rfi.fr/fr/afrique/benin/1015
738245731,20250504,202505,2025,2025.3397260273973,NGO WORKERS,FR,GOV,RU,GOV,02,05,11,2,-0.6,28,5,32,-2.37,BC,"Parakou, Borgou, Benin",BC06,9.3298,2.6389,1,https://www.voaafrique.com/benin/2241
610338681,20250504,202505,2025,2025.3397260273973,PATRICE TALON,DE,CVL,GB,BUS,12,04,07,2,1.7,39,5,35,-0.13,BC,"Kandi, Alibori, Benin",BC01,11.1497,2.9471,0,https://www.bbc.com/afrique/region/8878
190732162,20250504,202505,2025,2025.3397260273973,PATRICE TALON,NG,CVL,BE,CVL,03,04,01,2,2.4,55,14,29,-0.26,BC,"Cotonou, Littoral, Benin",BC12,6.3573,2.4246,0,https://www.bbc.com/afrique/region/7950
547943664,20250504,202505,2025,2025.3397260273973,ECOWAS,NG,GOV,NE,BUS,01,01,06,2,-1.1,46,14,20,-0.6,BC,"Cotonou, Littoral, Benin",BC12,6.3548,2.4002,1,https://www.fraternite.bj/9061
234062867,20250504,202505,2025,2025.3397260273973,BENIN ARMY,FR,BUS,SN,MIL,02,04,05,4,-1.8,1,1,17,-5.11,BC,"Bohicon, Zou, Benin",BC11,7.2091,2.0214,1,https://www.matin-libre.bj/5468
360087407,20250504,202505,2025,2025.3397260273973,ECOWAS,FR,MIL,BE,CVL,02,02,05,1,3.3,29,2,1,-1.63,BC,"Djougou, Donga, Benin",BC04,9.7468,1.6735,1,https://www.bbc.com/afrique/region/6371
910769156,20250504,202505,2025,2025.3397260273973,BENIN GOVERNMENT,ML,CVL,BC,CVL,17,04,01,1,-1.1,42,10,34,-6.0,BC,"Porto-Novo, Oueme, Benin",BC09,6.5295,2.5895,1,https://www.voaafrique.com/benin/2316
200666682,20250504,202505,2025,2025.3397260273973,BENIN OPPOSITION,GH,BUS,BC,MIL,01,17,12,2,-3.8,25,5,14,-3.94,BC,"Cotonou, Littoral, Benin",BC12,6.36,2.3777,1,https://www.bbc.com/afrique/region/3215
589035552,20250504,202505,2025,2025.3397260273973,BENIN ARMY,US,OPP,BE,MIL,02,07,07,1,5.7,28,14,2,3.36,BC,"Cotonou, Littoral, Benin",BC12,6.3008,2.4076,1,https://www.matin-libre.bj/4031
222575758,20250504,202505,2025,2025.3397260273973,ECOWAS,FR,BUS,BC,CVL,05,02,10,3,-4.5,36,11,19,-1.81,BC,"Cotonou, Littoral, Benin",BC12,6.3606,2.4319,1,https://www.matin-libre.bj/8319
270666104,20250504,202505,2025,2025.3397260273973,PATRICE TALON,SN,NGO,MA,GOV,02,10,13,2,-7.3,9,6,15,-2.68,BC,"Cotonou, Littoral, Benin",BC12,6.3423,2.4786,0,https://www.fraternite.bj/1718
541503184,20250504,202505,2025,2025.3397260273973,PATRICE TALON,MA,MIL,DE,GOV,04,10,12,2,2.3,51,3,21,-3.3,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4451,2.3854,0,https://www.reuters.com/world/africa/benin/1202
547492489,20250504,202505,2025,2025.3397260273973,BENIN GOVERNMENT,NG,MIL,ZA,CVL,01,14,11,4,-3.8,59,4,20,-4.44,BC,"Cotonou, Littoral, Benin",BC12,6.3449,2.462,1,https://www.fraternite.bj/8071
517571011,20250504,202505,2025,2025.3397260273973,BENIN ARMY,CI,CVL,BC,NGO,06,02,01,2,0.3,38,8,4,-1.86,BC,"Porto-Novo, Oueme, Benin",BC09,6.4964,2.6476,1,https://www.bbc.com/afrique/region/8795
997178704,20250504,202505,2025,2025.3397260273973,BENIN ARMY,ZA,BUS,SN,GOV,03,01,01,4,5.2,35,2,26,-1.98,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4178,2.367,1,https://www.rfi.fr/fr/afrique/benin/3806
196369332,20250504,202505,2025,2025.3397260273973,BENIN GOVERNMENT,NG,REB,NE,OPP,06,06,01,1,-7.2,52,2,3,-8.87,BC,"Parakou, Borgou, Benin",BC06,9.2986,2.7032,1,https://www.reuters.com/world/africa/benin/1561
113165343,20250504,202505,2025,2025.3397260273973,BENIN ARMY,DE,GOV,BC,CVL,02,06,02,1,-1.3,24,14,16,2.13,BC,"Cotonou, Littoral, Benin",BC12,6.4017,2.3793,1,https://www.lemonde.fr/afrique/benin/9843
320076854,20250504,202505,2025,2025.3397260273973,BENIN POLICE,US,CVL,NG,MIL,12,06,03,1,4.0,4,1,18,-0.2,BC,"Bohicon, Zou, Benin",BC11,7.1489,2.0536,1,https://apnews.com/hub/benin1157
765673518,20250504,202505,2025,2025.3397260273973,BENIN GOVERNMENT,FR,BUS,GB,GOV,06,02,10,2,1.2,34,4,27,-2.95,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.449,2.3459,1,https://www.fraternite.bj/3338
215760623,20250504,202505,2025,2025.3397260273973,BENIN GOVERNMENT,CN,GOV,US,CVL,01,01,02,1,-3.8,53,9,6,-4.69,BC,"Natitingou, Atacora, Benin",BC02,10.3316,1.4078,1,https://www.24haubenin.info/3852
780714731,20250504,202505,2025,2025.3397260273973,BENIN POLICE,ML,OPP,BR,MED,04,06,13,4,7.2,29,2,20,6.97,BC,"Cotonou, Littoral, Benin",BC12,6.3924,2.3896,1,https://www.fraternite.bj/9048
454997212,20250504,202505,2025,2025.3397260273973,PATRICE TALON,FR,CVL,BC,BUS,17,06,17,2,-1.5,28,2,9,-3.64,BC,"Cotonou, Littoral, Benin",BC12,6.3888,2.4419,1,https://www.rfi.fr/fr/afrique/benin/2036
293936913,20250505,202505,2025,2025.3424657534247,PATRICE TALON,SN,OPP,NE,BUS,04,05,02,1,0.2,40,1,6,-0.97,BC,"Ouidah, Atlantique, Benin",BC03,6.3621,2.1014,1,https://www.rfi.fr/fr/afrique/benin/2516
